row_id,Time,Pass_Fail,Pass_Fail_Label,dataset_split,model_used,fail_probability,prediction_threshold,predicted_class,model_prediction,feature_059,feature_247,feature_487,feature_112,feature_385,feature_425,feature_486,feature_028,feature_019,feature_021,feature_040,feature_480,feature_160,feature_017,feature_510,feature_519,feature_152,feature_563,feature_130,feature_460,feature_202,feature_430,feature_123,feature_469,feature_468,feature_290,feature_280,feature_167,feature_225,feature_344
70,2008-01-08 15:10:00,0,Pass,train,RandomForest_SMOTE,0.39396668683335484,0.5,0,Pass,17.1627,0.0489,84.9241,0.4623,0.0073,8.5513,224.5416,68.3,12.4247,-5614.25,65.55,84.3678,656.0,0.9622,54.5781,10.5773,0.8034,0.6294,0.7608,27.7488,5.047,10.5802,15.88,5.2305,22.8985,0.1452,0.0155,0.9,1349.5,27.508000000000003
71,2008-02-08 03:39:00,0,Pass,train,RandomForest_SMOTE,0.37929299885506934,0.5,0,Pass,25.4573,0.0439,77.9737,0.4664,0.0077,4.5505,162.4788,70.7667,12.5235,-5534.5,79.42,120.9499,218.0,0.9731,111.4754,9.4224,0.4479,0.6345,0.7025,18.5397,5.3660000000000005,5.5651,15.76,5.0655,16.9303,0.096,0.018,0.8,794.6992,29.3048
72,2008-03-08 13:09:00,0,Pass,train,RandomForest_SMOTE,0.22049172419450883,0.5,0,Pass,20.5509,0.0545,86.0867,0.4777,0.0155,5.0012,0.0,63.3444,12.4247,-2649.25,14.41,86.6355,3287.0,0.9724,174.8988,11.3996,0.5063,,0.7509,14.507,5.782,214.5513,15.83,3.9223,18.2474,0.1452,0.0221,0.6,1089.2998,21.7216
73,2008-03-08 14:06:00,0,Pass,train,RandomForest_SMOTE,0.3662465865776729,0.5,0,Pass,18.6827,0.0398,55.332,0.4647,0.0067,3.7328,147.6073,65.4667,12.4871,-5554.25,76.67,62.2084,423.0,0.9716,51.4469,8.5537,0.392,0.5957,0.7025,24.9208,8.077,4.8251,15.76,5.8006,27.405,0.1452,0.0225,0.8,1186.3003,19.7556
74,2008-03-08 14:25:00,0,Pass,train,RandomForest_SMOTE,0.1917320733515991,0.5,0,Pass,25.4427,0.2188,88.7628,0.4549,0.0379,3.6614,0.0,65.2889,,-6566.0,13.92,76.6483,653.0,0.9632,76.0181,48.1025,0.3626,0.7311,0.8376,21.8561,7.007000000000001,10.0975,15.91,3.2439,22.0495,,0.0163,0.7,772.4004,21.1618
75,2008-03-08 15:03:00,0,Pass,train,RandomForest_SMOTE,0.2412408383243501,0.5,0,Pass,17.6373,0.1725,122.7426,0.4555,0.024,4.539,913.8815,64.8111,12.4743,-5613.75,14.14,50.1729,3775.0,0.9755,65.3386,37.8594,0.4602,0.7541,0.7509,23.817,3.622,6.876,15.83,6.0444,18.8238,0.0555,0.0312,0.5,1792.0996,16.635
76,2008-03-08 15:27:00,0,Pass,train,RandomForest_SMOTE,0.21872459355075322,0.5,0,Pass,24.3509,0.1739,141.5793,0.4714,0.0247,10.2404,183.1579,64.6444,12.5088,-6546.5,13.92,76.1761,613.0,0.9693,90.0,36.8888,1.0185,0.6421,0.8376,32.9369,17.521,7.6682,15.91,5.0844,67.3075,0.1465,0.0146,0.9,786.1006,30.4703
77,2008-03-08 16:00:00,0,Pass,train,RandomForest_SMOTE,0.4054475240447931,0.5,0,Pass,12.0627,0.0445,92.067,0.4624,0.0069999999999999,11.3391,526.7388,64.6222,12.4247,-5652.0,74.8,91.2902,751.0,0.9704,79.292,9.6194,1.1306,0.6424,0.8376,24.679,22.167,7.4841,15.91,6.1276,128.4121,0.1452,0.0217,0.8,1819.2002,25.7543
78,2008-03-08 17:00:00,0,Pass,train,RandomForest_SMOTE,0.4011595216023332,0.5,0,Pass,9.5227,0.1574,86.8699,0.4626,0.0209,3.2422,219.0263,60.9222,12.4743,-6656.75,74.54,38.6714,786.0,0.974,54.8463,34.0222,0.3272,0.7135,0.7509,16.6625,7.837999999999999,32.5985,15.83,6.9582,47.5705,0.0555,0.0199,1.1,1083.0,13.4325
79,2008-03-08 17:58:00,0,Pass,test,RandomForest_SMOTE,0.4848628014803497,0.5,0,Pass,22.9245,0.0958,55.4863,0.4617,0.0202,9.1586,163.4346,67.5333,12.4247,-5681.5,78.13,92.3715,161.0,0.9555,98.3607,20.7457,0.8696,,0.7025,12.986,6.625,8.8709,15.76,4.1859,18.6263,0.1452,0.0194,1.0,1626.4004,26.3744
80,2008-03-08 20:23:00,0,Pass,train,RandomForest_SMOTE,0.3443549498909225,0.5,0,Pass,9.3336,0.1755,134.0047,0.4573,0.024,3.3253,150.9671,64.0,12.4659,-5537.5,74.8,133.5344,967.0,0.974,39.2906,38.3683,0.3444,0.7653,0.8376,24.2753,21.875,5.6163,15.91,4.1332,182.0299,0.0675,0.0166,0.8,1647.3003,32.3901
81,2008-03-08 22:52:00,0,Pass,train,RandomForest_SMOTE,0.4874329159191663,0.5,0,Pass,12.5391,0.0607,71.2526,0.4727,0.0138,15.7316,168.4035,68.5444,12.4659,-5349.25,79.48,114.6992,82.0,0.9732,56.6372,12.8495,1.3942,0.7315,0.7489,23.8886,19.997,7.0664,15.9,6.0007,111.9698,0.0675,0.0159,1.1,2162.7002,30.5989
82,2008-04-08 00:39:00,1,Fail,train,RandomForest_SMOTE,0.8243619702288204,0.5,1,Fail,12.4309,0.1832,121.8623,0.4501,0.0287,8.3304,208.284,62.8333,12.4659,-5495.75,73.32,104.6923,424.0,0.9695,68.6627,40.704,0.8039,0.7331,0.7332,25.8126,9.49,7.7151,15.84,6.0343,60.3335,0.0675,0.0164,1.0,870.8994,27.0557
83,2008-04-08 03:45:00,0,Pass,train,RandomForest_SMOTE,0.29000633297623357,0.5,0,Pass,28.6355,0.0649,57.2457,0.4714,0.0122,13.9641,329.6037,67.5222,12.5088,-6518.25,14.55,114.526,595.0,0.9718,68.2464,13.758,1.2515,0.6535,0.7489,32.6037,9.144,8.085,15.9,3.8304,25.5278,0.1465,0.0239,1.0,1059.6001,27.3046
84,2008-04-08 03:49:00,0,Pass,train,RandomForest_SMOTE,0.2369287417700986,0.5,0,Pass,8.6927,0.0442,72.7273,0.4652,0.0066,2.0452,149.5783,62.6556,12.5724,-4556.0,74.8,73.203,3267.0,0.977,85.5346,9.5049,0.2087,,0.7509,38.0561,8.51,171.0053,15.83,6.0446,68.333,0.0969999999999999,0.0183,0.6,413.8994,22.8463
85,2008-04-08 13:19:00,0,Pass,train,RandomForest_SMOTE,0.217168185986586,0.5,0,Pass,-5.3055,,0.0,,,8.9422,977.3463,64.1667,12.4771,-5432.5,76.69,28.3671,248.0,0.969,46.62,,0.8935,,0.7489,33.7328,7.443,9.7561,15.9,3.8368,87.0802,0.138,0.016,0.6,1785.0,5.7519
86,2008-04-08 14:04:00,0,Pass,train,RandomForest_SMOTE,0.2188079994081979,0.5,0,Pass,-8.7491,,783.815,,,3.0213,771.2121,66.6889,12.4771,-5677.75,78.27,39.67,344.0,0.9597,30.4762,,0.3131,0.6638,0.7489,23.1079,9.089,13.1214,15.9,4.113,104.6966,0.138,0.0168,1.6,1181.7998,7.4479
87,2008-04-08 14:31:00,0,Pass,train,RandomForest_SMOTE,0.29845778476380086,0.5,0,Pass,26.6582,0.1351,218.0479,0.4667,0.0233,10.3721,132.7058,68.9222,12.4882,-6174.5,76.52,51.0405,735.0,0.9775,62.6959,28.9487,1.0527,0.7518,0.7709999999999999,36.5559,12.351,26.8362,15.78,4.0773,35.1112,0.162,0.015,0.8,1756.8994,16.6343
88,2008-04-08 15:29:00,0,Pass,train,RandomForest_SMOTE,0.18666063791523688,0.5,0,Pass,28.7064,0.3297,451.3443,0.4338,0.0642,10.5106,152.2801,68.2222,12.4882,-5367.75,76.52,73.9752,106.0,0.9758,77.2118,76.0012,1.0689,,0.7709999999999999,62.6301,6.1089,5.5144,15.78,4.1479,19.1247,0.162,0.0755,0.6,1142.5005,28.3148
89,2008-04-08 16:15:00,0,Pass,train,RandomForest_SMOTE,0.19384894700582478,0.5,0,Pass,-8.2255,,449.7143,,,9.3572,0.0,66.0889,12.4743,-5393.25,,74.4902,551.0,0.9657,76.815,,0.8855,0.904,,35.7201,5.197,9.8456,,3.6982,71.2423,0.0555,0.0117,0.9,1240.0,18.4256
90,2008-04-08 16:31:00,0,Pass,train,RandomForest_SMOTE,0.23984791140730366,0.5,0,Pass,28.1191,0.1551,184.8606,0.4713,0.0222,10.163,203.633,61.2556,12.4967,-5594.25,78.68,67.7193,447.0,0.9747,122.7621,32.9193,1.0301,0.7213,0.7709999999999999,36.819,6.272,10.332,15.78,5.7148,19.3463,0.1573,0.0126,1.5,1349.0996,20.5705
91,2008-04-08 17:11:00,0,Pass,train,RandomForest_SMOTE,0.2560761956759133,0.5,0,Pass,8.6673,,151.07,,,8.6433,294.485,67.0222,12.4278,-2665.5,76.33,53.2772,3454.0,0.9696,76.5957,,0.8702,0.7267,0.7025,24.4135,3.599,213.9561,15.76,4.704,33.2284,0.1166,0.0203,0.7,1091.0,23.7398
92,2008-04-08 17:46:00,0,Pass,train,RandomForest_SMOTE,0.23629672067303914,0.5,0,Pass,3.8509,,0.0,,,4.4947,0.0,60.9111,12.4278,-5527.0,72.29,24.3599,232.0,0.9698,99.389,,0.4489,0.5159,0.7509,32.3024,11.805,9.535,15.83,5.8729,265.9112,0.1166,0.0163,1.4,1354.1001,7.3007
93,2008-04-08 18:24:00,0,Pass,train,RandomForest_SMOTE,0.26295535675380627,0.5,0,Pass,-15.1964,,498.3982,,,8.8156,343.6007,65.2,12.5698,-4695.25,76.67,25.9596,3046.0,0.971,87.3016,,0.8286,0.7742,,23.9011,10.262,164.3363,,3.9366,64.5549,0.5528,0.0169,0.5,626.8994,15.0118
94,2008-04-08 19:58:00,0,Pass,train,RandomForest_SMOTE,0.1882834963820922,0.5,0,Pass,-6.4836,,289.1697,,,4.0049,129.2417,64.8,12.5088,-5491.5,76.33,68.07600000000001,451.0,0.9685,115.3488,,0.408,0.6718,0.7859999999999999,35.8117,5.642,12.0732,15.75,4.1971,102.8744,0.1465,0.0134,2.6,747.0,25.7383
95,2008-04-08 20:32:00,0,Pass,train,RandomForest_SMOTE,0.22704836404995252,0.5,0,Pass,-11.2182,,437.7457,,,7.337000000000001,353.6419,65.3,12.4771,-5463.25,78.25,78.3415,390.0,0.9668,65.2361,,0.7349,0.6782,,43.9785,8.626,11.3303,,2.9782,69.6191,0.138,0.0131,1.1,1644.8994,29.1985
96,2008-04-08 20:58:00,1,Fail,test,RandomForest_SMOTE,0.4759346918548447,0.5,0,Pass,11.5591,0.0461,112.9412,0.4687,0.0108,4.5822,644.3603,62.7556,12.4659,-2609.25,14.14,77.0063,3218.0,0.972,117.8744,9.838,0.4659,0.7555,0.7509,24.2959,12.275,210.022,15.83,6.4041,68.5174,0.0675,0.0208,1.0,1249.2998,18.8217
97,2008-04-08 21:43:00,0,Pass,train,RandomForest_SMOTE,0.2021092077152992,0.5,0,Pass,28.4227,0.2973,186.6388,0.4633,0.0543,5.6052,119.0703,67.1556,12.4882,-5497.75,76.52,149.7707,411.0,0.9712,116.5829,64.1552,0.578,,0.7388,28.5726,11.83,3.0376,15.79,5.5114,32.8258,0.162,0.017,1.4,1513.9004,38.9701
98,2008-04-08 22:51:00,0,Pass,train,RandomForest_SMOTE,0.17061283027368362,0.5,0,Pass,24.4727,0.0987,313.3741,0.4666,0.0184,5.8536,395.359,61.7444,12.4882,-5522.25,78.68,129.6278,435.0,0.9711,100.7557,21.1593,0.6039,,0.7388,38.2679,11.52,10.7203,15.79,5.2001,40.0037,0.162,0.0203,1.1,1114.1006,37.1489
99,2008-04-08 23:33:00,0,Pass,train,RandomForest_SMOTE,0.3424491102072645,0.5,0,Pass,5.1345,0.4075,0.0,0.4426,0.0739,3.7911,682.6446,60.5,12.5724,-1502.75,74.57,135.5945,2426.0,0.9806,103.3333,92.0761,0.3485,,0.7709999999999999,9.4876,18.336,400.0,15.78,4.8257,401.204,0.0969999999999999,0.0122,0.9,807.9004,35.8165
100,2008-05-08 00:04:00,0,Pass,train,RandomForest_SMOTE,0.15718763227748744,0.5,0,Pass,24.8064,0.0545,273.1928,0.4598,0.0086,5.0414,89.5143,67.8111,12.4882,-5443.0,76.52,90.7584,307.0,0.9712,45.0704,11.8498,0.5181,,0.7388,46.3586,10.133,6.4670000000000005,15.79,4.0618,42.9728,0.162,0.0206,0.9,1752.2998,28.3456
101,2008-05-08 01:12:00,0,Pass,train,RandomForest_SMOTE,0.1648139148739574,0.5,0,Pass,27.6182,0.0418,64.9912,0.4632,0.0069,10.605,164.11700000000002,64.0,12.4882,-5668.0,78.68,67.7592,127.0,0.9537,92.2034,9.0197,1.0108,0.5786,0.7454,29.0011,12.117,5.928,15.7,5.4078,29.6182,0.162,0.0146,0.8,1505.4004,25.5562
102,2008-05-08 02:15:00,0,Pass,train,RandomForest_SMOTE,0.21966214796942096,0.5,0,Pass,20.5864,0.1698,72.3393,0.4653,0.0236,10.1992,170.4387,66.2556,,-6274.75,14.71,77.1537,790.0,0.9573,70.6306,36.4807,0.9699,0.9314,0.7454,20.419,6.114,2.6774,15.7,4.6974,20.499,,0.0152,0.6,1454.7002,19.6276
103,2008-05-08 02:36:00,0,Pass,train,RandomForest_SMOTE,0.13623227970499194,0.5,0,Pass,27.6655,0.0463,269.3878,0.4598,0.008,5.7004,136.9527,61.7667,12.4967,-5609.5,78.68,47.5999,556.0,0.971,101.4634,10.0733,0.5897,,0.7388,61.1564,6.77,9.8404,15.79,4.9827,27.5072,0.1573,0.0242,1.1,1091.5,16.0614
104,2008-05-08 02:45:00,0,Pass,test,RandomForest_SMOTE,0.2609603758229939,0.5,0,Pass,29.0264,0.0623,447.0247,0.4592,0.0091,2.7661,120.5621,65.7333,12.4371,-6487.25,13.92,179.5622,633.0,0.9735,42.5721,13.5649,0.2618,0.8343,0.7859999999999999,26.6598,9.506,4.6553,15.75,4.3588,27.32,0.1392,0.0116,0.9,1044.2998,38.849
105,2008-05-08 03:17:00,0,Pass,train,RandomForest_SMOTE,0.19227366920950048,0.5,0,Pass,27.7364,0.0249,355.2,0.4638,0.005,3.4092,395.7597,66.9778,,-6361.5,14.71,90.6858,544.0,0.9569,85.3333,5.3696,0.3543,0.7143,0.7709999999999999,34.3099,5.3020000000000005,9.7933,15.78,4.0071,15.2868,,0.0131,1.0,1213.0996,18.9698
106,2008-05-08 03:36:00,0,Pass,train,RandomForest_SMOTE,0.18260774544446567,0.5,0,Pass,24.8282,0.0252,434.3137,0.4661,0.006,2.7939,121.6929,61.6444,12.4867,-6514.0,74.21,39.1231,795.0,0.9736,64.6809,5.4052,0.2641,0.6193,0.7859999999999999,40.8139,7.616,6.0178,15.75,4.2702,26.9452,0.1455,0.0161,0.9,1412.2002,15.4796
107,2008-05-08 03:54:00,0,Pass,train,RandomForest_SMOTE,0.16380537512088053,0.5,0,Pass,24.6118,0.0471,0.0,0.4668,0.0075,2.9116,85.4712,65.4333,,-6541.25,13.92,44.4788,549.0,0.9606,73.0097,10.0997,0.2872,0.6172,0.7859999999999999,23.6742,3.999,8.133,15.75,4.7154,19.3809,,0.0142,0.7,713.8994,15.9182
108,2008-05-08 04:32:00,0,Pass,test,RandomForest_SMOTE,0.3366042435645163,0.5,0,Pass,27.7155,0.1989999999999999,823.7037,0.4729,0.0407,2.853,184.6469,62.9667,12.5698,-5147.25,13.92,110.132,470.0,0.9726,27.8607,42.0901,0.2697,0.8616,0.7859999999999999,26.8436,8.07,24.6734,15.75,3.8648,24.4629,0.5528,0.0134,1.3,629.1997,33.9468
109,2008-05-08 04:35:00,0,Pass,train,RandomForest_SMOTE,0.21336506882263365,0.5,0,Pass,23.7864,0.1278,359.434,0.4673,0.0158,2.5319,143.4608,63.6444,12.469,-6485.5,74.21,73.6664,700.0,0.96,49.8168,27.3449,0.2608,,0.7388,35.2476,6.683,5.9363,15.79,6.2646,32.0352,0.1432,0.0101,0.6,986.0,10.938
110,2008-05-08 05:11:00,0,Pass,train,RandomForest_SMOTE,0.45311886135686913,0.5,0,Pass,20.6,0.0705,82.0975,0.4674,0.0196,46.2461,317.9775,68.3333,12.4743,-5409.0,76.69,49.3114,280.0,0.9731,127.4827,15.0909,4.964,0.6984,0.6925,12.4082,10.041,12.9784,15.72,5.4902,47.0388,0.0555,0.012,1.3,1239.0,15.0133
111,2008-05-08 06:10:00,0,Pass,train,RandomForest_SMOTE,0.18660798705805892,0.5,0,Pass,29.7509,0.0279999999999999,249.3756,0.4629,0.0057,45.4373,919.4983,67.4,,-6463.0,14.55,155.7193,644.0,0.9745,151.5152,6.0442,4.5787,0.695,0.7388,24.0433,9.893,6.0189,15.79,4.1096,25.9488,,0.0217,0.5,896.0996,38.6479
112,2008-05-08 06:11:00,0,Pass,test,RandomForest_SMOTE,0.32371124979375343,0.5,0,Pass,23.9945,0.0273,318.1195,0.473,0.0053,10.8073,144.9199,63.3556,12.4371,-5301.0,73.32,103.4828,397.0,0.9616,66.7932,5.7689,1.0247,0.7917,0.7709999999999999,20.8174,7.072,4.8859,15.78,5.6159,31.3821,0.1392,0.0139999999999999,0.9,462.1992,28.9268
113,2008-05-08 06:21:00,0,Pass,train,RandomForest_SMOTE,0.30553713457845694,0.5,0,Pass,16.7909,0.0459,80.0697,0.4709,0.0077,3.7241,136.7273,70.1667,12.5698,-5401.75,78.13,51.7009,562.0,0.9517,78.0045,9.7547,0.3833,,0.6925,15.9773,7.651,3.758,15.72,4.7852,50.8013,0.5528,0.013,0.9,1779.9004,14.7701
114,2008-05-08 07:12:00,0,Pass,train,RandomForest_SMOTE,0.15899673742852263,0.5,0,Pass,23.7136,0.121,158.5122,0.4657,0.015,2.1751,163.9113,64.6556,12.5849,-6470.75,14.71,134.3478,613.0,0.9714,68.5714,25.9798,0.2235,,0.7388,52.1988,5.162999999999999,10.4161,15.79,5.4231,21.8861,0.0814,0.0144,0.8,825.2002,30.5178
115,2008-05-08 07:12:00,1,Fail,train,RandomForest_SMOTE,0.8745636882394342,0.5,1,Fail,18.5764,0.0385,641.4508,0.4629999999999999,0.0056,9.9739,458.5103,60.2667,12.4827,-5432.75,74.19,40.667,171.0,0.9735,65.2038,8.3082,0.9413,,0.7709999999999999,41.0503,18.15,12.7376,15.78,5.8617,62.3911,0.127,0.0123,0.8,1081.2998,3.3325
116,2008-05-08 07:48:00,0,Pass,test,RandomForest_SMOTE,0.2433117890143404,0.5,0,Pass,24.2918,0.1286,65.0173,0.4726,0.0192,2.8651,159.5597,62.2111,12.5698,-5856.75,74.21,70.4399,725.0,0.9596,136.9193,27.2058,0.2947,0.7266,0.7388,43.6301,7.875,61.4163,15.79,3.8603,21.9004,0.5528,0.0073,0.9,1135.6006,21.0402
117,2008-05-08 08:50:00,0,Pass,train,RandomForest_SMOTE,0.2083790454026931,0.5,0,Pass,25.5127,0.0641,78.7657,0.4702,0.0169,4.4233,232.687,64.7111,12.5088,-5657.75,13.92,79.3042,467.0,0.9609,77.2727,13.6335,0.4607,0.6303,0.6925,53.855,10.418,14.0162,15.72,4.4142,30.8473,0.1465,0.0139,0.9,1798.6997,24.754
118,2008-05-08 09:48:00,0,Pass,train,RandomForest_SMOTE,0.35668411467700056,0.5,0,Pass,26.7064,0.0462,74.368,0.4693,0.0087,3.6558,127.5921,63.9444,12.5698,-5560.75,73.32,52.4239,154.0,0.9561,54.6185,9.8355,0.377,0.746,0.7709999999999999,28.568,6.271,12.8939,15.78,3.4652,28.7197,0.5528,0.0105,0.8,816.7002,17.2026
119,2008-05-08 14:17:00,0,Pass,train,RandomForest_SMOTE,0.3646545159678305,0.5,0,Pass,8.9136,0.1677,0.0,0.4618,0.024,3.553,131.1065,65.7778,12.5698,-5474.25,79.48,71.9873,336.0,0.9733,93.9683,36.3044,0.3267,0.7090000000000001,0.7681,53.5488,16.182000000000002,3.8361,15.77,6.6727,141.1321,0.5528,0.012,1.0,606.5996,29.974
120,2008-05-08 14:45:00,0,Pass,train,RandomForest_SMOTE,0.3524677677423053,0.5,0,Pass,8.9418,0.0748,95.5497,0.4673,0.0144,2.2371,719.8294,68.2556,,-5600.5,65.55,47.7592,326.0,0.9721,301.4493,16.0079,0.2312,0.6598,0.7193,28.5791,5.347,8.2136,15.73,3.2123,45.5165,,0.024,1.7,678.0,17.9518
121,2008-05-08 15:45:00,0,Pass,test,RandomForest_SMOTE,0.5277309280672996,0.5,1,Fail,6.9918,0.1185,76.0844,0.4716,0.0212,3.1943,177.217,67.1778,12.4371,-6068.75,76.73,70.4345,712.0,0.9734,58.1498,25.1305,0.326,0.7447,0.6925,35.9496,11.715,40.8816,15.72,5.5601,129.151,0.1392,0.0203,0.9,1484.2002,27.1116
122,2008-05-08 20:04:00,0,Pass,train,RandomForest_SMOTE,0.14389499747091838,0.5,0,Pass,16.6036,0.021,64.9069,0.4708,0.0046,7.8207,0.0,67.5778,12.4659,-5306.5,65.55,67.8149,374.0,0.9724,77.1084,4.4628,0.8435,0.7865,0.6956,23.6992,4.016,9.2716,15.85,4.7452,18.5502,0.0675,0.0217,0.9,833.7002,19.4851
123,2008-05-08 21:07:00,0,Pass,train,RandomForest_SMOTE,0.2656884788363167,0.5,0,Pass,16.5255,0.1853,73.7953,0.4678,0.0332,4.1033,0.0,63.1444,,-6030.25,74.19,71.181,500.0,0.9566,243.4783,39.6042,0.4253,0.7365,0.7609999999999999,11.7214,4.941,31.6571,15.89,4.5117,32.4348,,0.0137,1.5,1327.8008,21.0398
124,2008-05-08 21:22:00,0,Pass,train,RandomForest_SMOTE,0.3134915289446945,0.5,0,Pass,29.1918,0.1409,771.3626,0.4679,0.0195,44.9567,468.3761,65.4778,12.5022,-5653.75,76.52,118.9082,854.0,0.9781,88.665,30.1063,4.2943,0.6633,0.7429,22.5632,6.391,3.6436,15.75,5.9744,24.0136,0.1029,0.0097,0.8,2154.5,28.5913
125,2008-05-08 23:02:00,0,Pass,train,RandomForest_SMOTE,0.25136281602442695,0.5,0,Pass,10.08,0.0337,52.3796,0.4612,0.0066,3.5503,164.7335,61.8778,12.3376,-5418.25,13.77,131.3917,604.0,0.9785,82.243,7.3114,0.3601,0.9044,0.6956,24.1311,6.96,20.8924,15.85,3.7046,53.4722,0.0571,0.0136,1.1,484.5996,27.2456
126,2008-05-08 23:06:00,0,Pass,train,RandomForest_SMOTE,0.20080902604357453,0.5,0,Pass,3.9055,0.0182,329.2517,0.4694,0.0038,3.4952,228.0755,61.8333,12.4247,-5641.25,74.19,71.5701,472.0,0.9716,61.7647,3.8763,0.321,0.7162,0.7859999999999999,29.5865,6.96,4.7153,15.75,5.7614,81.4246,0.1452,0.012,1.3,672.2002,27.5414
127,2008-05-08 23:38:00,0,Pass,train,RandomForest_SMOTE,0.3005115936648296,0.5,0,Pass,26.6527,0.0255,104.7466,0.4681,0.0065,3.1751,234.3378,68.4333,12.5022,-5538.5,76.52,90.1161,461.0,0.9716,79.661,5.4427,0.3355,0.7599,0.7636,23.3774,6.909,5.2902,15.74,7.3597,21.0485,0.1029,0.0154,0.8,1200.4004,16.0646
128,2008-06-08 00:04:00,0,Pass,train,RandomForest_SMOTE,0.2995280843160142,0.5,0,Pass,17.6864,0.0353,42.714,0.4671,0.0053,3.993,253.5226,66.9333,12.4247,-5261.75,76.69,59.701,108.0,0.9738,113.0667,7.5473,0.3854,,0.7609999999999999,16.9094,5.765,6.5948,15.89,6.4996,35.9034,0.1452,0.0197,0.9,1551.0996,20.6123
129,2008-06-08 02:20:00,0,Pass,train,RandomForest_SMOTE,0.2609559736493775,0.5,0,Pass,15.0182,0.1931,60.5692,0.4611,0.0319,14.7607,0.0,61.6778,12.4659,-5587.75,73.32,65.7127,566.0,0.9636,62.5793,41.8712,1.4245,0.7509,0.7609999999999999,26.069000000000003,4.426,15.7129,15.89,5.1161,29.7639,0.0675,0.0148,1.2,1066.2002,21.8458
130,2008-06-08 03:22:00,0,Pass,test,RandomForest_SMOTE,0.31100252993830535,0.5,0,Pass,15.7936,0.2107,62.7313,0.4737,0.0343,3.7126,0.0,69.3333,12.4659,-5531.5,78.13,56.8974,355.0,0.9563,89.6861,44.4765,0.3826,0.7365,0.7609999999999999,21.0937,4.5919,10.4673,15.89,3.8372,39.8262,0.0675,0.0132,1.2,599.0,13.7979
131,2008-06-08 05:40:00,1,Fail,train,RandomForest_SMOTE,0.8855425909212645,0.5,1,Fail,6.6636,0.2239,573.4104,0.4549,0.0421,10.0179,349.7198,67.6333,12.469,-5456.25,65.55,120.2304,445.0,0.9732,44.8598,49.2141,0.9728,0.6386,0.7709999999999999,26.6655,6.534,10.1901,15.78,3.9084,96.794,0.1432,0.0149,0.9,1160.7002,26.7676
132,2008-06-08 09:56:00,0,Pass,train,RandomForest_SMOTE,0.26093235075629306,0.5,0,Pass,10.2109,0.0191,29.5702,0.466,0.0047,7.3534,176.5286,63.2778,12.4247,-5683.75,72.29,107.4845,212.0,0.9604,93.3333,4.0933,0.7696,,0.6956,24.1781,15.829,10.3981,15.85,4.5396,141.5153,0.1452,0.0109,0.9,1321.5,33.0896
133,2008-06-08 09:57:00,0,Pass,train,RandomForest_SMOTE,0.16702903484627973,0.5,0,Pass,-19.1518,,357.158,,,8.0213,0.0,66.0556,12.4743,-6563.75,76.67,87.527,847.0,0.9741,52.0179,,0.7521,0.7641,,48.0809,10.399,36.0465,,3.5851,56.6004,0.0555,0.0081,0.8,1177.4004,33.0829
134,2008-06-08 12:33:00,0,Pass,train,RandomForest_SMOTE,0.22223653295545867,0.5,0,Pass,22.2164,0.0224,83.6953,0.4668,0.0051,8.2509,133.9116,63.9,12.4961,-5559.0,73.32,63.9403,467.0,0.9709,104.2424,4.8043,0.8045,1.0247,0.7304,21.3051,5.121,3.238,15.77,3.8116,24.0813,0.1496,0.0114,1.9,930.5996,25.9468
135,2008-06-08 13:35:00,0,Pass,train,RandomForest_SMOTE,0.27477571310032867,0.5,0,Pass,25.8364,0.1115,112.7934,0.4549,0.0156,2.0802,0.0,63.3778,12.4371,-5499.75,73.32,59.4731,228.0,0.9594,46.9751,24.5079,0.2028,0.7016,0.7636,24.5964,6.88,10.3641,15.74,4.7707,16.2562,0.1392,0.0132,1.6,726.7002,10.414
136,2008-06-08 17:35:00,0,Pass,train,RandomForest_SMOTE,0.2063621548778028,0.5,0,Pass,25.9591,0.0667,119.5003,0.4713,0.0141,5.8167,121.8385,67.6556,12.4371,-6353.5,14.55,111.1154,593.0,0.97,64.1711,14.1537,0.6257,0.7877,0.7636,25.2792,6.664,2.0619,15.74,4.5339,19.5693,0.1392,0.0169,0.6,995.0005,29.1152
137,2008-06-08 18:00:00,0,Pass,train,RandomForest_SMOTE,0.20704012487467136,0.5,0,Pass,23.8864,0.0579999999999999,0.0,0.4651,0.0089,3.9936,177.4747,63.5778,12.5849,-6599.25,74.21,24.2356,721.0,0.9796,83.3747,12.474,0.3967,0.8096,0.7429,28.6509,7.156000000000001,10.4709,15.75,4.4728,25.1189,0.0814,0.0127,0.7,1857.2002,11.5561
138,2008-06-08 18:34:00,0,Pass,train,RandomForest_SMOTE,0.1947027967198829,0.5,0,Pass,23.0364,0.0568,100.1519,0.4707,0.0113,5.8709,137.5202,67.3111,12.5698,-6413.5,14.71,113.3343,775.0,0.9705,56.0886,12.0668,0.5702,0.7197,0.7636,33.3101,10.95,7.5466,15.74,3.4895,29.3883,0.5528,0.0146,0.9,1576.8003,24.5195
139,2008-06-08 19:13:00,0,Pass,train,RandomForest_SMOTE,0.24671940831523587,0.5,0,Pass,22.7418,0.0421,117.0319,0.4712,0.0072,5.2436,133.2643,63.8444,12.5386,-6569.5,74.21,58.9688,681.0,0.9744,46.9636,8.9296,0.4961,0.8234,0.6956,27.9836,7.671,5.5864,15.85,4.0683,29.0654,0.063,0.0142,0.9,1061.1992,22.1917
